id,po_id,product_id,quantity,unit_cost
3110,480,249,33,4333.71
3111,480,143,224,2829.0
3112,480,47,24,1172.95
3113,480,43,160,384.39
3114,480,483,141,891.42
3115,480,44,244,3285.31
3116,481,10,106,576.46
3117,481,377,91,2822.75
3118,481,439,235,4570.82
3119,482,394,32,1573.63
3120,482,237,13,2899.99
3121,482,175,92,885.97
3122,482,224,254,2827.58
3123,482,319,120,2668.64
3124,482,20,19,779.8
3125,482,82,57,2758.47
3126,483,368,272,2154.05
3127,483,450,270,469.02
3128,483,10,82,1901.42
3129,483,246,198,671.6
3130,483,158,160,129.39
3131,483,198,79,493.33
3132,483,123,174,1626.37
3133,483,192,204,4521.31
3134,483,372,138,584.77
3135,484,479,36,2762.09
3136,484,107,140,1991.8
3137,484,443,208,3035.42
3138,484,133,255,4536.58
3139,484,225,185,1019.83
3140,484,316,11,352.03
3141,484,472,89,3542.54
3142,484,35,106,2121.29
3143,485,428,85,985.66
3144,485,331,224,4239.59
3145,485,476,249,4733.98
3146,485,444,96,1315.79
3147,485,68,38,1563.15
3148,485,371,168,159.21
3149,485,201,81,430.92
3150,486,36,30,2596.18
3151,486,346,97,2695.02
3152,486,32,183,772.13
3153,486,112,61,1692.86
3154,486,419,98,1456.58
3155,486,250,300,2529.66
3156,486,449,90,3049.94
3157,486,306,227,2233.3
3158,487,212,279,4932.92
3159,487,234,228,2126.13
3160,487,290,51,3088.25
3161,487,493,129,1762.8
3162,487,493,206,3000.74
3163,487,95,31,2611.69
3164,487,433,83,1564.93
3165,488,89,161,4065.02
3166,488,429,202,3128.85
3167,488,21,273,4727.98
3168,488,412,184,4625.57
3169,488,165,158,1911.0
3170,488,216,92,1372.2
3171,488,1,69,1922.94
3172,488,48,99,2697.96
3173,489,359,48,900.7
3174,489,401,44,570.06
3175,489,38,103,1745.6
3176,489,253,153,2217.39
3177,489,102,208,860.62
3178,490,465,237,4898.76
3179,490,268,298,2656.41
3180,490,9,186,4011.44
3181,490,410,64,2880.71
3182,490,171,30,1599.38
3183,491,390,60,2080.97
3184,491,269,42,557.68
3185,491,309,195,2787.78
3186,491,442,194,4474.58
3187,491,488,189,4220.42
3188,491,117,95,4689.44
3189,491,131,271,4317.37
3190,491,78,129,50.42
3191,491,468,233,3937.13
3192,491,347,105,3569.22
3193,492,23,83,4620.61
3194,492,271,81,4397.37
3195,492,11,173,3854.32
3196,492,247,58,2731.75
3197,492,415,224,4733.48
3198,493,4,84,2029.63
3199,493,51,185,2554.64
3200,493,477,108,1600.26
3201,494,135,234,3847.16
3202,494,450,213,71.05
3203,494,236,167,4559.71
3204,494,427,36,2637.83
3205,494,368,128,4276.65
3206,495,130,162,519.0
3207,495,262,218,1328.56
3208,495,120,248,2247.47
3209,495,237,163,4844.67
3210,495,412,219,1402.66
3211,495,323,281,2845.22
3212,495,50,20,494.73
3213,495,224,188,868.41
3214,495,72,260,1063.23
3215,495,45,210,1958.53
3216,496,448,159,725.9
3217,496,25,97,1590.18
3218,496,267,297,4988.63
3219,496,262,61,4091.74
3220,497,373,51,4806.17
3221,497,155,138,1763.24
3222,497,343,22,3390.56
3223,497,48,77,1180.72
3224,498,75,66,851.55
3225,498,385,101,2435.67
3226,498,370,198,1473.26
3227,498,75,56,2432.3
3228,498,145,15,2103.81
3229,499,110,46,3344.27
3230,499,102,188,3742.48
3231,499,459,40,250.69
3232,499,227,226,1630.92
3233,499,112,252,885.41
3234,499,54,286,2030.45
3235,499,229,167,3368.68
3236,499,178,95,914.35
3237,500,393,59,1811.88
3238,500,231,269,3918.03
3239,500,399,291,811.35
3240,500,469,137,3278.92
3241,500,381,173,1774.03
3242,500,27,42,1404.94
3243,500,494,51,2605.05
3244,500,183,43,1565.22
3245,501,482,114,2357.62
3246,501,178,295,4962.88
3247,501,233,70,3847.02
3248,502,5,37,3589.49
3249,502,23,247,2294.76
3250,502,398,61,3334.12
3251,502,297,269,2243.14
3252,502,178,226,3293.34
3253,502,369,73,2671.17
3254,502,396,252,1202.66
3255,502,223,119,3783.96
3256,502,275,192,3157.5
3257,503,65,89,1618.22
3258,503,102,221,395.8
3259,503,186,247,2865.95
3260,503,125,33,1026.07
3261,503,101,178,166.03
3262,503,272,132,1789.11
3263,503,371,57,1810.35
3264,503,400,15,1642.62
3265,503,199,292,695.67
3266,503,108,265,2001.49
3267,504,288,230,1903.62
3268,504,429,16,1055.99
3269,504,105,281,1524.3
3270,504,77,273,1706.93
3271,504,108,116,3979.78
3272,505,101,270,4482.72
3273,505,379,105,3471.31
3274,505,296,276,3624.91
3275,505,139,164,4955.22
3276,505,246,65,3139.06
3277,505,282,250,3877.5
3278,505,181,42,4882.58
3279,505,80,39,684.72
3280,505,302,54,4293.53
3281,505,376,208,3775.96
3282,506,292,239,2101.41
3283,506,486,24,910.0
3284,506,348,133,3187.32
3285,506,468,224,1120.29
3286,506,239,175,280.87
3287,506,458,52,4005.81
3288,506,471,209,3565.77
3289,506,418,188,4863.05
3290,507,376,265,3372.87
3291,507,197,212,3194.91
3292,507,443,280,4073.78
3293,507,473,216,1725.4
3294,507,77,228,2817.55
3295,507,220,286,3899.88
3296,508,357,76,199.18
3297,508,418,80,4684.86
3298,508,406,177,1590.73
3299,508,100,229,3164.62
3300,509,21,24,4124.83
3301,509,469,13,1739.52
3302,509,301,140,2674.7
3303,509,250,50,807.47
3304,510,9,130,2108.39
3305,510,413,47,2620.18
3306,510,206,165,3834.28
3307,511,327,127,361.26
3308,511,152,260,2208.43
3309,511,190,220,2223.22
3310,511,51,273,3995.79
3311,511,352,72,4893.3
3312,511,35,227,4869.39
3313,511,485,49,3880.69
3314,512,139,192,650.52
3315,512,228,163,1945.24
3316,512,296,137,3107.62
3317,513,44,198,1238.46
3318,513,328,253,4985.48
3319,513,8,90,2586.35
3320,513,303,134,1863.83
3321,514,444,108,1962.02
3322,514,134,37,500.77
3323,514,197,124,967.03
3324,514,164,20,1211.03
3325,515,290,50,4351.79
3326,515,41,87,3585.85
3327,515,486,33,2368.75
3328,515,9,277,2396.17
3329,515,433,21,820.58
3330,515,470,198,477.58
3331,516,470,55,2104.42
3332,516,79,145,3018.49
3333,516,20,273,4709.78
3334,517,443,247,2814.49
3335,517,102,134,655.46
3336,517,264,232,4361.98
3337,517,240,19,612.72
3338,517,396,265,718.78
3339,517,179,294,2706.91
3340,517,300,74,3470.83
3341,518,388,282,4736.09
3342,518,360,96,3854.06
3343,518,352,249,3009.21
3344,518,341,23,4488.0
3345,518,291,34,3212.47
3346,518,250,238,1318.68
3347,518,134,22,884.86
3348,519,75,181,2346.75
3349,519,51,139,1056.54
3350,519,416,167,4076.9
3351,519,309,16,831.62
3352,519,62,243,3029.55
3353,519,200,280,1217.95
3354,519,50,120,1610.47
3355,519,333,272,4565.62
3356,519,273,72,1540.69
3357,519,67,146,2794.57
3358,520,156,179,1261.54
3359,520,177,31,2418.02
3360,520,500,142,3953.68
3361,520,443,246,1606.09
3362,520,294,216,2116.08
3363,520,252,129,4623.78
3364,520,297,17,1511.6
3365,521,155,136,2377.76
3366,521,2,91,4697.04
3367,521,201,30,685.48
3368,521,404,74,888.87
3369,521,168,294,2042.44
3370,521,21,35,4185.13
3371,521,214,117,3093.27
3372,522,291,255,1338.96
3373,522,254,180,1919.37
3374,522,109,264,2567.31
3375,522,454,77,4713.85
3376,522,438,280,2197.44
3377,522,126,196,2876.22
3378,522,309,153,103.86
3379,522,250,40,1673.04
3380,522,51,87,1262.52
3381,523,90,83,4795.78
3382,523,399,55,3563.34
3383,523,185,132,1652.78
3384,524,341,236,3299.14
3385,524,473,186,3534.88
3386,524,377,216,2934.71
3387,524,386,81,407.16
3388,524,66,277,4425.26
3389,524,343,127,3867.6
3390,525,207,158,325.58
3391,525,45,57,1297.6
3392,525,400,109,3828.64
3393,525,483,264,1175.54
3394,525,206,39,4313.4
3395,525,481,30,4503.1
3396,525,151,272,1169.05
3397,525,224,234,3024.7
3398,525,105,215,1880.39
3399,526,305,132,923.37
3400,526,209,198,1034.32
3401,526,333,80,4187.89
3402,526,365,95,1725.18
3403,526,326,130,4307.08
3404,527,251,187,1176.14
3405,527,463,211,304.45
3406,527,112,117,3949.63
3407,527,467,199,1644.03
3408,527,301,174,4117.44
3409,527,167,109,4304.94
3410,528,403,192,1862.73
3411,528,197,161,2349.46
3412,528,431,171,1824.68
3413,528,295,31,1823.92
3414,528,433,43,2331.17
3415,528,400,269,2890.1
3416,529,4,249,360.49
3417,529,99,196,2083.13
3418,529,241,167,3761.84
3419,529,174,23,3100.84
3420,529,482,68,2383.29
3421,529,417,253,672.9
3422,529,58,216,1124.22
3423,529,302,58,4849.34
3424,530,367,263,3511.41
3425,530,409,83,4010.23
3426,530,231,191,3228.82
3427,530,96,153,1896.73
3428,530,403,92,2640.28
3429,531,129,148,3414.96
3430,531,29,47,3787.82
3431,531,31,98,121.29
3432,531,417,255,3692.11
3433,531,492,25,2118.72
3434,531,128,223,2284.61
3435,531,440,261,1025.22
3436,532,224,235,3511.95
3437,532,145,194,3604.65
3438,532,413,225,3420.75
3439,532,90,248,89.48
3440,532,71,224,1544.18
3441,532,74,102,758.72
3442,532,260,299,4845.64
3443,532,351,158,2984.08
3444,532,284,172,285.77
3445,532,327,279,824.45
3446,533,19,31,1145.77
3447,533,60,197,4807.71
3448,533,377,120,4504.3
3449,533,58,73,3237.47
3450,533,386,227,3564.7
3451,533,317,186,2693.48
3452,533,87,159,3926.78
3453,534,46,242,2731.67
3454,534,132,27,2362.14
3455,534,344,226,3115.18
3456,534,41,246,4054.28
3457,535,19,122,4432.42
3458,535,234,44,2769.02
3459,535,474,57,2384.71
3460,536,309,197,3725.48
3461,536,472,230,4677.09
3462,536,408,145,4421.79
3463,536,380,18,3682.81
3464,536,169,195,394.8
3465,536,108,175,2169.62
3466,536,289,199,4632.48
3467,536,421,256,3455.72
3468,536,362,144,1682.26
3469,536,196,148,816.86
3470,537,53,72,78.04
3471,537,40,210,138.84
3472,537,198,35,4749.95
3473,537,405,264,352.72
3474,537,28,296,2969.13
3475,537,108,155,2017.25
3476,537,422,129,165.38
3477,537,287,262,387.65
3478,537,341,84,3763.89
3479,537,420,80,4521.43
3480,538,213,75,493.14
3481,538,364,16,2273.06
3482,538,80,292,313.16
3483,538,376,289,3578.61
3484,539,125,291,4161.25
3485,539,233,50,4835.1
3486,539,116,244,4692.42
3487,540,476,258,3961.41
3488,540,166,22,208.93
3489,540,452,233,3464.7
3490,540,285,92,989.67
3491,540,484,147,1665.43
3492,540,136,120,4158.96
3493,541,317,56,585.95
3494,541,279,105,4329.51
3495,541,497,54,1973.04
3496,541,428,48,4411.17
3497,542,175,178,2127.56
3498,542,467,190,1170.6
3499,542,323,174,1488.49
3500,542,3,281,3164.46
3501,542,391,189,3586.18
3502,542,319,29,4857.64
3503,543,356,123,3557.9
3504,543,432,211,1658.88
3505,543,129,272,3831.13
3506,543,168,242,1143.81
3507,543,264,182,1970.18
3508,543,410,160,374.54
3509,543,202,136,4817.15
3510,543,182,157,1838.38
3511,544,266,192,3988.99
3512,544,420,19,2399.07
3513,544,20,212,385.22
3514,544,119,168,3050.09
3515,545,257,93,1500.81
3516,545,20,217,2980.66
3517,545,387,296,1272.83
3518,546,320,43,3534.81
3519,546,91,284,3519.48
3520,546,480,188,1567.68
3521,546,378,204,4088.88
3522,546,249,242,2337.41
3523,546,406,234,4336.9
3524,546,51,169,2025.13
3525,546,219,102,3692.65
3526,546,227,247,303.36
3527,547,435,230,1714.06
3528,547,398,124,3637.11
3529,547,471,216,1323.02
3530,547,69,181,4806.3
3531,547,78,61,1740.59
3532,547,129,71,4982.07
3533,547,231,94,2632.47
3534,548,160,224,2599.48
3535,548,201,192,1782.26
3536,548,396,16,1744.28
3537,549,375,192,2216.45
3538,549,267,293,4227.04
3539,549,33,29,607.12
3540,549,174,199,4349.09
3541,549,417,212,1192.12
3542,549,108,275,3669.47
3543,549,457,266,4196.16
3544,549,492,11,1080.23
3545,549,481,78,2072.24
3546,550,288,220,1914.79
3547,550,330,242,346.78
3548,550,259,80,555.27
3549,550,321,44,1765.42
3550,550,366,35,546.83
3551,550,130,168,1357.75
3552,550,311,133,1284.87
3553,551,303,63,1176.2
3554,551,433,17,4815.49
3555,551,497,122,3097.41
3556,551,497,189,2716.9
3557,551,451,235,1634.05
3558,551,76,107,275.1
3559,551,258,82,584.85
3560,551,323,143,4045.23
3561,551,278,266,2044.78
3562,551,117,296,1181.99
3563,552,73,271,407.26
3564,552,168,296,2878.03
3565,552,276,247,610.69
3566,552,336,30,2122.24
3567,552,37,165,1786.92
3568,552,84,41,303.27
3569,552,308,152,273.4
3570,552,316,64,4126.02
3571,552,346,204,2143.86
3572,553,217,222,1398.35
3573,553,336,49,4905.83
3574,553,398,279,3300.01
3575,553,458,289,1881.43
3576,553,189,223,1743.25
3577,553,162,214,1051.55
3578,553,289,284,1220.64
3579,554,361,282,3029.57
3580,554,364,16,1213.87
3581,554,73,242,4414.54
3582,554,406,243,3661.76
3583,555,311,271,376.57
3584,555,308,196,4790.71
3585,555,207,124,2237.36
3586,555,414,227,2970.83
3587,555,159,58,3069.02
3588,555,256,273,2565.39
3589,555,178,73,3862.66
3590,555,231,199,3620.12
3591,555,388,177,2765.53
3592,555,460,60,2872.48
3593,556,46,234,4828.3
3594,556,184,217,2983.86
3595,556,54,283,365.15
3596,556,413,209,2677.27
3597,556,82,45,4454.5
3598,556,291,71,988.34
3599,556,273,25,1754.34
3600,556,387,156,1378.89
3601,557,82,74,4431.03
3602,557,329,90,730.84
3603,557,128,106,444.32
3604,557,447,256,2155.61
3605,557,152,188,3453.36
3606,557,377,83,4614.25
3607,557,271,194,3610.75
3608,557,433,265,2984.81
3609,557,54,293,254.79
3610,558,443,185,4552.99
3611,558,94,245,2101.28
3612,558,418,12,72.44
3613,559,6,234,4317.23
3614,559,168,258,4806.93
3615,559,290,53,2728.41
3616,560,349,140,2056.95
3617,560,378,257,2738.37
3618,560,392,280,3412.04
3619,560,101,219,552.48
3620,561,443,286,4416.93
3621,561,451,235,4145.68
3622,561,363,93,562.51
3623,561,207,13,3413.01
3624,561,10,253,680.26
3625,561,106,229,834.67
3626,561,487,84,4465.13
3627,562,392,216,233.29
3628,562,6,256,1829.44
3629,562,247,269,1130.18
3630,562,241,198,4722.21
3631,563,44,133,3808.6
3632,563,464,66,864.03
3633,563,38,83,66.53
3634,563,498,115,2044.3
3635,564,39,101,3869.65
3636,564,232,31,2548.78
3637,564,180,287,4881.7
3638,564,270,21,2107.16
3639,565,225,148,3948.99
3640,565,185,211,3093.48
3641,565,124,183,4890.47
3642,565,215,159,1568.01
3643,565,122,35,1719.44
3644,565,72,156,912.82
3645,566,9,110,3362.12
3646,566,57,226,1296.3
3647,566,435,268,4456.94
3648,567,43,218,1487.04
3649,567,427,145,750.25
3650,567,381,180,71.09
3651,567,415,133,2212.92
3652,567,24,165,4125.65
3653,567,475,283,1404.11
3654,567,154,97,3480.81
3655,567,352,172,3339.29
3656,567,129,278,756.2
3657,568,336,267,1512.35
3658,568,60,230,67.34
3659,568,302,80,2216.31
3660,568,250,242,4007.77
3661,568,94,120,2403.82
3662,568,96,33,3879.13
3663,568,61,117,707.83
3664,569,480,256,4667.98
3665,569,23,270,3951.16
3666,569,253,192,4909.75
3667,569,374,13,3097.1
3668,569,219,270,1149.87
3669,569,163,178,1406.35
3670,569,87,168,1582.02
3671,569,400,251,2754.52
3672,569,392,259,1345.66
3673,570,156,17,4273.63
3674,570,477,54,289.48
3675,570,185,213,2393.75
3676,570,94,28,410.21
3677,570,36,120,3403.94
3678,570,394,184,870.04
3679,570,306,13,4649.9
3680,570,242,124,1810.8
3681,570,264,179,1610.83
3682,571,147,25,3000.26
3683,571,214,192,4496.1
3684,571,383,294,1262.85
3685,572,489,210,1882.09
3686,572,277,23,4223.36
3687,572,370,13,4502.08
3688,572,56,58,2953.24
3689,572,41,53,3043.78
3690,572,240,247,3305.21
3691,572,171,145,2650.27
3692,572,152,120,3196.48
3693,572,365,15,1732.68
3694,573,109,135,2621.0
3695,573,398,288,2863.3
3696,573,82,46,1631.97
3697,574,440,286,1863.14
3698,574,26,31,2455.56
3699,574,209,100,3434.2
3700,575,35,236,1611.04
3701,575,366,151,2519.55
3702,575,354,13,2098.05
3703,575,465,110,4330.98
3704,575,232,239,4498.63
3705,575,270,154,2081.53
3706,575,304,237,1933.85
3707,575,92,294,2219.98
3708,575,264,25,473.73
3709,576,499,84,1117.23
3710,576,240,261,2372.16
3711,576,45,23,2799.48
3712,576,14,236,1609.83
3713,576,84,22,2115.94
3714,576,466,263,1744.41
3715,576,308,260,1377.72
3716,576,38,291,4349.98
3717,577,237,61,2044.77
3718,577,157,278,3176.63
3719,577,463,19,2484.69
3720,578,217,176,478.92
3721,578,403,133,2666.96
3722,578,130,158,3181.26
3723,578,47,286,2642.17
3724,578,218,108,4803.3
3725,578,422,262,3507.4
3726,578,495,278,581.35
3727,579,86,119,2046.78
3728,579,247,167,1197.53
3729,579,220,156,949.59
3730,579,154,137,4159.33
3731,580,187,263,3419.18
3732,580,420,289,799.56
3733,580,222,95,3560.95
3734,580,368,43,1281.93
3735,580,177,249,3153.19
3736,580,255,41,3431.65
3737,581,277,148,1812.83
3738,581,144,273,2084.79
3739,581,242,108,895.38
3740,581,162,37,4558.41
3741,582,193,293,1265.54
3742,582,470,24,4185.56
3743,582,352,138,2176.64
3744,582,145,114,2614.17
3745,583,213,186,2943.31
3746,583,9,184,1618.9
3747,583,29,275,4529.33
3748,583,95,21,4439.94
3749,583,276,182,3082.61
3750,583,98,246,2623.36
3751,583,269,74,2063.07
3752,584,122,36,658.27
3753,584,313,39,1652.44
3754,584,218,285,3442.04
3755,584,359,115,2558.16
3756,584,475,96,1829.62
3757,584,159,119,3163.46
3758,584,257,180,112.7
3759,584,133,177,4930.97
3760,584,112,261,4635.5
3761,584,316,24,2910.26
3762,585,59,16,3063.57
3763,585,276,26,2018.24
3764,585,58,246,4638.63
3765,586,47,192,2474.68
3766,586,410,44,1486.59
3767,586,21,68,394.7
3768,586,145,82,4155.95
3769,586,403,223,1209.11
3770,586,111,13,4415.06
3771,586,212,296,1968.94
3772,586,316,51,516.41
3773,586,193,99,3281.43
3774,587,294,85,1654.26
3775,587,177,194,1029.59
3776,587,141,257,4419.35
3777,587,51,109,1491.17
3778,587,444,15,4552.07
3779,588,51,262,770.34
3780,588,343,79,2952.55
3781,588,306,253,4080.98
3782,588,318,238,1115.76
3783,588,189,221,2424.61
3784,588,65,207,2415.64
3785,588,466,68,60.46
3786,588,405,283,663.83
3787,589,246,177,3628.07
3788,589,38,293,3177.62
3789,589,365,182,126.47
3790,589,411,260,269.7
3791,590,128,231,763.74
3792,590,381,260,3703.05
3793,590,308,283,3883.17
3794,590,357,181,1957.59
3795,591,237,294,1228.86
3796,591,444,253,2085.9
3797,591,194,180,3075.81
3798,591,189,75,580.15
3799,591,303,151,383.89
3800,591,240,26,2566.12
3801,591,229,287,2226.25
3802,591,116,192,2341.07
3803,591,180,103,4761.42
3804,592,92,105,1282.83
3805,592,197,20,973.85
3806,592,25,164,427.62
3807,592,215,95,1441.33
3808,592,12,220,2429.3
3809,592,79,34,1967.21
3810,592,76,287,869.11
3811,592,413,233,2919.93
3812,592,59,91,3763.14
3813,592,415,185,482.57
3814,593,432,36,59.47
3815,593,475,79,1686.27
3816,593,101,64,4581.63
3817,593,105,292,4239.38
3818,593,251,190,506.67
3819,593,346,20,3950.8
3820,593,460,56,396.75
3821,593,106,171,2277.52
3822,593,319,220,606.39
3823,594,130,157,1712.46
3824,594,338,90,3888.93
3825,594,455,70,2397.59
3826,594,2,292,3810.28
3827,594,320,145,2875.53
3828,595,141,21,3124.71
3829,595,134,219,298.08
3830,595,476,227,3855.73
3831,595,148,148,1605.76
3832,595,18,143,3767.04
3833,595,237,68,657.82
3834,595,27,29,2386.78
3835,596,363,196,4611.47
3836,596,478,240,2624.1
3837,596,351,251,259.95
3838,596,308,138,92.18
3839,596,112,207,2026.02
3840,596,59,94,1258.81
3841,596,320,275,2509.15
3842,597,227,189,3017.4
3843,597,257,226,4842.83
3844,597,40,300,917.14
3845,597,393,71,2448.16
3846,597,175,121,2546.06
3847,597,137,10,2489.87
3848,598,449,163,3574.16
3849,598,329,117,1694.35
3850,598,437,125,1533.16
3851,598,467,152,2757.15
3852,598,51,12,1448.47
3853,598,183,98,4549.38
3854,598,377,117,1426.45
3855,598,43,19,4491.97
3856,598,339,298,2435.9
3857,598,435,86,3126.7
3858,599,377,26,3811.19
3859,599,127,17,4349.74
3860,599,252,232,4382.54
3861,599,365,56,676.92
3862,599,481,183,4199.25
3863,599,81,68,2228.84
3864,599,380,103,4748.03
3865,599,21,55,3871.43
3866,599,148,163,93.45
3867,600,480,33,829.02
3868,600,217,45,2188.65
3869,600,406,196,622.3
3870,600,114,159,2679.86
3871,600,315,191,4150.73
3872,600,92,73,404.72
3873,601,230,280,3146.98
3874,601,459,177,1776.43
3875,601,272,184,453.67
3876,602,412,178,2652.82
3877,602,312,73,3503.88
3878,602,230,300,1089.44
3879,602,183,164,3313.82
3880,602,337,172,4545.6
3881,602,412,297,4203.77
3882,602,162,197,1735.15
3883,602,466,50,950.11
3884,603,189,29,2072.46
3885,603,278,45,2497.67
3886,603,134,232,4730.32
3887,603,135,261,3132.06
3888,603,443,235,1531.56
3889,604,206,161,2950.34
3890,604,354,173,152.11
3891,604,451,59,3913.86
3892,604,201,82,349.5
3893,604,375,53,3452.38
3894,604,193,271,1385.18
3895,604,51,207,4910.94
3896,604,155,207,1485.27
3897,604,157,93,4549.08
3898,605,147,225,3809.43
3899,605,427,255,1600.21
3900,605,104,175,4188.06
3901,606,268,97,1947.85
3902,606,393,297,4420.35
3903,606,450,155,2295.85
3904,606,242,27,2497.12
3905,607,86,286,2795.67
3906,607,270,91,1912.83
3907,607,370,23,4285.89
3908,607,376,240,415.76
3909,607,325,30,933.79
3910,608,327,29,2532.3
3911,608,276,29,1901.04
3912,608,436,76,817.44
3913,608,133,138,1894.11
3914,609,43,141,354.51
3915,609,268,120,4944.08
3916,609,397,50,814.35
3917,609,37,54,1055.7
3918,609,413,60,885.46
3919,610,396,210,1175.32
3920,610,413,242,2117.42
3921,610,355,66,3921.74
3922,610,207,11,593.76
3923,610,300,226,2640.78
3924,610,232,103,3048.55
3925,610,338,60,3558.59
3926,610,214,110,1836.06
3927,610,123,185,88.66
3928,611,448,140,1479.56
3929,611,430,119,3489.0
3930,611,358,111,2540.95
3931,611,406,288,2144.32
3932,612,256,26,2956.04
3933,612,133,94,2804.23
3934,612,446,111,1589.72
3935,613,125,19,4125.15
3936,613,347,250,402.18
3937,613,367,91,3892.72
3938,613,457,259,2962.54
3939,613,232,286,508.08
3940,613,90,148,116.88
3941,613,196,201,797.34
3942,613,473,77,1380.6
3943,614,185,46,4490.74
3944,614,484,70,1854.79
3945,614,127,62,2511.62
3946,614,201,298,4948.93
3947,614,138,61,864.53
3948,615,425,282,390.3
3949,615,483,177,1609.1
3950,615,166,175,4272.89
3951,615,150,181,4250.03
3952,616,49,290,1272.1
3953,616,243,143,1871.48
3954,616,42,285,3012.72
3955,616,1,207,1617.19
3956,616,470,74,1289.49
3957,616,269,159,1824.08
3958,616,277,178,1382.15
3959,616,253,72,4655.96
3960,617,130,94,1027.19
3961,617,100,274,3338.87
3962,617,283,237,2218.64
3963,617,180,174,4236.27
3964,617,219,245,2291.53
3965,617,93,50,3860.47
3966,617,272,299,2442.9
3967,618,143,207,3976.79
3968,618,435,94,4280.03
3969,618,247,152,1269.11
3970,618,310,251,4562.0
3971,618,349,136,3187.81
3972,618,455,141,1597.69
3973,618,491,51,265.54
3974,619,370,279,3275.78
3975,619,445,195,2292.4
3976,619,153,264,2782.44
3977,619,281,84,1651.48
3978,619,326,41,2442.66
3979,619,236,192,371.28
3980,620,80,105,4588.05
3981,620,32,155,3032.47
3982,620,342,231,2226.09
3983,620,68,135,2741.13
3984,620,395,201,3660.68
3985,620,281,49,285.25
3986,620,163,74,1648.91
3987,620,201,228,461.11
3988,621,413,16,1175.78
3989,621,253,192,2560.05
3990,621,1,265,4888.58
3991,621,38,19,4324.94
3992,621,475,178,2766.08
3993,622,332,22,2363.42
3994,622,135,244,216.29
3995,622,400,241,1565.91
3996,622,451,14,2898.15
3997,622,221,67,4146.95
3998,622,41,133,4366.11
3999,623,466,53,2524.2
4000,623,409,121,4853.21
4001,623,401,276,260.72
4002,623,381,106,2814.06
4003,623,73,83,896.61
4004,623,53,203,4019.46
4005,624,497,264,2185.34
4006,624,9,228,2655.97
4007,624,5,88,1854.02
4008,624,488,113,3779.6
4009,624,267,159,3818.77
4010,624,368,291,4297.07
4011,624,205,277,4533.02
4012,624,233,237,542.81
4013,625,81,155,1850.92
4014,625,270,125,1259.64
4015,625,7,66,2110.03
4016,625,396,60,1110.59
4017,625,101,42,80.56
4018,625,293,272,117.38
4019,625,56,255,1882.68
4020,625,300,231,1674.71
4021,626,115,224,2418.64
4022,626,440,43,3922.71
4023,626,180,225,1364.37
4024,626,351,245,1136.92
4025,626,5,129,4791.97
4026,627,280,267,3792.95
4027,627,426,74,4610.61
4028,627,384,30,2039.36
4029,627,104,207,285.26
4030,627,492,219,570.9
4031,627,429,267,4027.49
4032,627,126,111,4142.08
4033,628,294,18,3157.38
4034,628,91,164,2062.45
4035,628,92,255,2819.01
4036,628,177,91,1181.72
4037,628,454,80,2426.02
4038,628,434,268,4945.33
4039,628,190,119,4788.92
4040,628,229,79,2467.81
4041,629,322,44,4165.46
4042,629,311,260,4447.43
4043,629,33,101,104.03
4044,629,411,170,3983.25
4045,629,474,25,264.49
4046,630,274,255,616.99
4047,630,379,199,1332.96
4048,630,460,33,3970.04
4049,630,32,181,4461.92
4050,630,157,186,3540.59
4051,630,347,81,4371.36
4052,630,449,263,882.43
4053,631,92,229,3374.96
4054,631,18,153,2116.95
4055,631,427,229,1653.27
4056,632,75,260,4284.62
4057,632,348,227,612.76
4058,632,113,223,3951.54
4059,632,443,282,969.03
4060,632,193,261,1263.45
4061,632,366,294,917.07
4062,632,239,68,2949.92
4063,632,461,251,3352.44
4064,632,116,201,149.38
4065,633,36,99,1311.39
4066,633,496,38,3162.79
4067,633,157,169,2066.61
4068,633,48,274,729.46
4069,633,34,12,488.87
4070,633,350,93,2911.2
4071,633,13,212,1721.99
4072,633,211,257,4407.4
4073,633,176,200,3110.45
4074,634,361,33,815.88
4075,634,333,118,3717.41
4076,634,246,109,1449.1
4077,634,169,25,2375.09
4078,634,235,239,1031.1
4079,634,181,109,2341.42
4080,635,11,154,1610.26
4081,635,335,243,3747.45
4082,635,22,223,781.71
4083,635,336,204,3334.98
4084,635,85,44,3364.33
4085,635,493,122,3495.18
4086,635,473,118,4099.27
4087,636,35,148,3540.64
4088,636,230,198,2335.81
4089,636,262,100,2704.65
4090,636,232,279,568.86
4091,636,313,90,2644.95
4092,636,1,277,2909.06
4093,636,49,82,778.3
4094,636,294,88,2892.02
4095,637,268,83,1353.77
4096,637,437,185,2766.54
4097,637,311,219,1049.01
4098,637,418,198,4864.91
4099,637,429,232,3363.39
4100,638,262,92,1651.9
4101,638,486,289,3545.59
4102,638,98,204,3397.2
4103,638,77,55,2680.16
4104,638,412,193,2917.13
4105,638,324,130,646.24
4106,639,250,44,2402.07
4107,639,417,120,3582.72
4108,639,326,127,4118.02
4109,639,300,147,1520.61
4110,639,240,273,813.23
4111,639,482,261,1284.09
4112,639,352,96,4130.13
4113,639,420,254,140.77
4114,640,159,18,2963.99
4115,640,440,39,3446.36
4116,640,214,109,1926.69
4117,640,34,210,2025.73
4118,641,160,99,3241.16
4119,641,213,210,1524.34
4120,641,104,226,3704.32
4121,641,339,104,3673.86
