item_id,transaction_id,product_id,batch_id,quantity_sold,unit_selling_price,unit_cost_at_sale,discount_applied,total_sale_value,total_cost
13910,4616,96,1237,6,4144.38,3547.85,414.44,24865.68,21287.1
13911,4616,262,3219,7,8287.46,4091.74,497.25,58011.8,28642.18
13912,4616,262,3219,4,7329.41,4091.74,513.06,29317.36,16366.96
13913,4616,79,385,3,1437.29,1219.97,0.0,4311.87,3659.91
13914,4617,489,97,4,8117.56,4048.5,405.88,-32470.04,-16194.0
13915,4617,310,3970,7,6056.59,4562.0,423.96,-42395.64,-31934.0
13916,4617,12,2097,2,5294.59,2518.78,105.89,-10589.14,-5037.56
13917,4617,362,5683,9,1345.43,771.59,26.91,-12108.69,-6944.31
13918,4617,62,2426,1,2373.59,1081.9,166.15,-2373.52,-1081.9
13919,4618,241,425,3,4738.25,2355.68,284.3,-14214.57,-7067.04
13920,4618,112,3233,10,1149.37,885.41,22.99,-11493.5,-8854.1
13921,4618,241,425,7,4798.6,2355.68,239.93,-33589.85,-16489.76
13922,4619,368,3126,10,3077.31,2154.05,769.33,30770.6,21540.5
13923,4619,358,3930,7,3534.81,2540.95,282.78,24743.11,17786.65
13924,4620,70,2392,3,8894.23,4131.84,0.0,26682.69,12395.52
13925,4620,70,2392,9,6980.55,4131.84,698.06,62824.05,37186.56
13926,4620,446,796,8,4317.42,3522.93,0.0,34539.36,28183.44
13927,4620,309,1604,7,2871.29,2290.0,0.0,20099.03,16030.0
13928,4620,338,1092,1,1887.9,904.2,358.7,1887.71,904.2
13929,4621,316,4349,7,3787.06,2197.01,0.0,26509.42,15379.07
13930,4621,91,5462,9,2366.45,1198.88,94.66,21297.69,10789.92
13931,4621,408,4398,4,490.14,439.74,14.7,1960.44,1758.96
13932,4621,320,1323,9,4621.73,2808.61,184.87,41595.21,25277.49
13933,4621,316,4349,1,2492.83,2197.01,0.0,2492.83,2197.01
13934,4622,211,4520,2,742.65,433.71,14.85,1485.26,867.42
13935,4622,336,1193,5,521.76,356.69,20.87,2608.6,1783.45
13936,4622,115,5571,4,1447.7,661.5,72.39,5790.6,2646.0
13937,4622,340,4795,7,5532.23,4132.29,497.9,38724.98,28926.03
13938,4622,222,2378,8,8041.63,4621.75,241.25,64332.8,36974.0
13939,4623,250,3155,9,5130.21,2529.66,461.72,46171.08,22766.94
13940,4624,393,3902,10,6436.91,4420.35,579.32,64368.2,44203.5
13941,4624,335,14,2,8522.09,4022.68,0.0,17044.18,8045.36
13942,4625,35,1985,2,3222.13,1852.53,451.1,6443.98,3705.06
13943,4625,487,5543,10,3200.83,2615.17,160.04,32007.8,26151.7
13944,4625,322,5624,2,1532.8,1222.6,45.98,3065.54,2445.2
13945,4625,360,1190,5,1319.27,607.0,105.54,6595.95,3035.0
13946,4625,90,2397,5,1279.06,741.61,0.0,6395.3,3708.05
13947,4626,213,4800,9,7419.39,4593.92,0.0,-66774.51,-41345.28
13948,4626,273,414,10,4008.26,3065.75,0.0,-40082.6,-30657.5
13949,4626,464,2327,7,9291.47,4264.61,92.91,-65040.22,-29852.27
13950,4626,464,2327,7,7469.31,4264.61,0.0,-52285.17,-29852.27
13951,4626,314,392,5,6205.09,2991.28,1241.02,-31024.45,-14956.4
13952,4627,447,4827,9,4145.38,2354.48,165.82,37308.06,21190.32
13953,4627,129,3656,7,1488.57,756.2,133.97,10419.36,5293.4
13954,4628,374,1635,1,802.27,494.58,56.16,802.2,494.58
13955,4628,226,4688,5,5424.8,3570.0,379.74,27123.65,17850.0
13956,4628,424,5476,7,4060.29,3596.93,121.81,28421.82,25178.51
13957,4628,162,2751,4,5487.86,3883.37,493.91,21951.08,15533.48
13958,4628,45,3215,6,2792.37,1958.53,139.62,16753.92,11751.18
13959,4629,257,1278,7,7916.48,3936.5,633.32,55414.8,27555.5
13960,4629,330,2334,1,6709.91,4291.12,134.2,6709.89,4291.12
13961,4629,99,1316,7,7977.07,3777.16,398.85,55839.14,26440.12
13962,4629,426,4027,1,5244.0,4610.61,0.0,5244.0,4610.61
13963,4630,138,4447,8,548.61,303.41,0.0,4388.88,2427.28
13964,4630,198,4689,3,7354.84,3665.96,1323.87,22063.98,10997.88
13965,4630,198,4801,7,2531.79,1359.52,25.32,17722.46,9516.64
13966,4631,281,2742,7,7776.71,3615.3,544.37,54436.48,25307.1
13967,4631,331,3144,10,7894.4,4239.59,394.72,78943.5,42395.9
13968,4631,321,4708,10,2014.95,1798.51,0.0,20149.5,17985.1
13969,4632,302,2748,9,5991.28,4193.78,479.3,53920.8,37744.02
13970,4632,199,3265,8,1286.98,695.67,0.0,10295.84,5565.36
13971,4632,383,797,10,8617.84,4329.6,689.43,86177.6,43296.0
13972,4632,181,1953,8,686.09,590.11,0.0,5488.72,4720.88
13973,4633,14,4262,1,2951.1,1987.35,0.0,2951.1,1987.35
13974,4634,74,1962,8,4315.81,3819.65,302.11,34525.92,30557.2
13975,4634,74,1962,9,5625.03,3819.65,0.0,50625.27,34376.85
13976,4634,74,1962,9,8171.28,3819.65,0.0,73541.52,34376.85
13977,4634,74,1962,1,5056.1,3819.65,303.37,5056.04,3819.65
13978,4634,74,1962,7,6764.65,3819.65,0.0,47352.55,26737.55
13979,4635,46,386,9,2817.94,2366.35,56.36,25361.28,21297.15
13980,4635,437,5526,5,249.24,123.14,9.97,1246.0,615.7
13981,4635,182,3510,9,3674.3,1838.38,0.0,33068.7,16545.42
13982,4635,467,3498,6,2070.55,1170.6,0.0,12423.3,7023.6
13983,4636,224,5439,2,7579.98,3823.22,0.0,-15159.96,-7646.44
13984,4637,337,3880,4,6703.06,4545.6,268.12,26812.08,18182.4
13985,4637,479,2359,1,8932.15,4376.41,446.61,8932.1,4376.41
13986,4637,152,461,9,9494.99,4834.16,94.95,85454.82,43507.44
13987,4637,451,2034,2,3692.73,2993.14,0.0,7385.46,5986.28
13988,4638,181,1953,3,961.01,590.11,67.27,2882.82,1770.33
13989,4638,485,5565,8,3233.49,2123.51,129.34,25867.6,16988.08
13990,4639,42,2706,4,9545.87,4891.74,1336.42,38182.92,19566.96
13991,4640,23,2156,7,3372.97,1676.74,168.65,23610.44,11737.18
13992,4641,163,2349,1,5049.75,4520.27,0.0,5049.75,4520.27
13993,4641,395,2017,4,3700.65,2185.97,185.03,14802.4,8743.88
13994,4641,240,1565,7,1721.95,1145.92,344.39,12052.25,8021.44
13995,4641,136,2841,10,7187.29,3730.04,646.86,71872.0,37300.4
13996,4642,257,1278,8,7473.9,3936.5,373.7,59790.8,31492.0
13997,4642,2,2356,8,7825.65,4177.88,0.0,62605.2,33423.04
13998,4642,217,416,10,385.05,183.52,19.25,3850.0,1835.2
13999,4643,465,3178,3,8470.45,4898.76,508.23,25411.17,14696.28
14000,4643,57,5106,6,1224.93,806.69,0.0,7349.58,4840.14
14001,4643,409,10,2,4999.47,2307.36,299.97,9998.82,4614.72
14002,4643,289,2404,9,5386.35,4189.83,161.59,48476.88,37708.47
14003,4643,327,4502,7,2725.32,1953.95,626.82,19075.63,13677.65
14004,4644,250,3155,7,4195.3,2529.66,0.0,29367.1,17707.62
14005,4644,150,2082,7,5680.05,4027.09,0.0,39760.35,28189.63
14006,4644,296,4717,3,7901.4,4022.1,237.04,23704.11,12066.3
14007,4645,286,411,5,311.16,227.81,0.0,1555.8,1139.05
14008,4645,76,5214,9,5852.77,4329.11,0.0,52674.93,38961.99
14009,4646,361,3579,3,5581.43,3029.57,0.0,16744.29,9088.71
14010,4646,246,5497,6,4526.54,2188.2,226.33,27158.94,13129.2
14011,4647,476,5456,2,131.12,61.9,10.49,262.08,123.8
14012,4647,472,5099,9,502.66,237.69,45.24,4523.13,2139.21
14013,4647,373,8,9,2455.1,1543.25,0.0,22095.9,13889.25
14014,4647,419,3154,8,2330.53,1456.58,163.14,18643.68,11652.64
14015,4648,392,23,5,4958.81,3652.63,347.12,24793.7,18263.15
14016,4648,214,715,4,914.51,521.71,18.29,3657.96,2086.84
14017,4648,430,5815,3,890.12,649.1,0.0,2670.36,1947.3
14018,4648,124,1215,6,4671.21,2321.73,93.42,28027.14,13930.38
14019,4649,48,850,1,2002.9,1020.68,120.17,2002.84,1020.68
14020,4649,48,850,6,1339.63,1020.68,241.13,8036.7,6124.08
14021,4649,48,850,9,1173.45,1020.68,46.94,10560.69,9186.12
14022,4649,466,2442,6,3244.3,2520.25,129.77,19465.56,15121.5
14023,4650,74,1962,8,5507.72,3819.65,220.31,44061.44,30557.2
14024,4650,101,5496,9,7555.45,4516.54,679.99,67998.24,40648.86
14025,4650,74,1962,3,4565.38,3819.65,456.54,13695.84,11458.95
14026,4651,107,36,9,2673.94,1362.31,0.0,24065.46,12260.79
14027,4651,236,3203,1,7832.46,4559.71,156.65,7832.44,4559.71
14028,4652,14,4262,3,3146.84,1987.35,283.22,9440.25,5962.05
14029,4652,401,3174,1,758.99,570.06,0.0,758.99,570.06
14030,4652,401,3174,9,809.21,570.06,121.38,7281.54,5130.54
14031,4652,44,820,6,2713.99,2224.91,162.84,16283.58,13349.46
14032,4652,437,5526,3,149.73,123.14,37.43,448.44,369.42
14033,4653,144,807,9,7108.05,3472.52,213.24,63972.18,31252.68
14034,4653,422,5506,8,419.44,293.81,4.19,3355.44,2350.48
14035,4654,175,3497,2,2483.39,2127.56,0.0,4966.78,4255.12
14036,4655,426,4027,1,7741.95,4610.61,0.0,7741.95,4610.61
14037,4655,426,4027,3,9183.69,4610.61,459.18,27550.92,13831.83
14038,4655,25,4752,10,4594.3,3384.8,367.54,45942.2,33848.0
14039,4655,426,4027,5,9988.41,4610.61,2297.33,49940.9,23053.05
14040,4655,426,4027,3,8874.47,4610.61,177.49,26623.35,13831.83
14041,4656,149,1595,1,2584.73,1642.27,206.78,2584.65,1642.27
14042,4656,105,5512,4,1147.9,647.35,91.83,4591.28,2589.4
14043,4656,297,144,6,6496.97,4496.08,194.91,38981.64,26976.48
14044,4656,324,2020,1,2206.71,1569.95,154.47,2206.64,1569.95
14045,4657,436,5243,4,5618.22,3401.76,112.36,22472.8,13607.04
14046,4657,497,3555,9,6074.09,3097.41,0.0,54666.81,27876.69
14047,4657,479,2359,2,6658.8,4376.41,0.0,13317.6,8752.82
14048,4657,180,5472,8,1503.15,1051.17,60.13,12024.88,8409.36
14049,4657,220,1687,8,4368.58,2017.06,0.0,34948.64,16136.48
14050,4658,139,2740,6,9705.18,4678.46,776.41,58230.6,28070.76
14051,4659,264,3681,3,3497.44,1610.83,139.9,10492.2,4832.49
14052,4659,9,81,10,2316.85,1490.78,0.0,23168.5,14907.8
14053,4660,283,4739,1,1931.05,1363.19,502.07,1930.79,1363.19
14054,4660,63,2220,4,1586.84,896.24,0.0,6347.36,3584.96
14055,4660,426,4027,5,8816.38,4610.61,0.0,44081.9,23053.05
14056,4661,491,5552,4,3483.33,2712.24,522.5,13932.72,10848.96
14057,4662,329,1611,5,2150.47,1194.95,365.58,10751.5,5974.75
14058,4662,248,2368,10,914.9,626.17,54.89,9148.4,6261.7
14059,4662,232,5112,2,4980.58,3783.56,0.0,9961.16,7567.12
14060,4662,248,2368,6,864.82,626.17,43.24,5188.62,3757.02
14061,4663,433,4286,3,942.69,430.42,65.99,2827.86,1291.26
14062,4663,433,4286,6,575.99,430.42,17.28,3455.76,2582.52
14063,4663,392,23,10,6667.63,3652.63,0.0,66676.3,36526.3
14064,4664,461,5546,1,3653.14,2871.69,182.66,3653.09,2871.69
14065,4665,349,3616,9,3893.05,2056.95,0.0,35037.45,18512.55
14066,4665,320,1323,2,4360.09,2808.61,305.21,8720.04,5617.22
14067,4665,161,930,2,5337.02,4067.84,213.48,10673.96,8135.68
14068,4665,147,2851,2,8316.5,4245.54,582.16,16632.86,8491.08
14069,4665,154,1950,3,1493.11,861.99,74.66,4479.18,2585.97
14070,4666,346,3571,10,3607.94,2143.86,324.71,36078.5,21438.6
14071,4666,483,264,4,295.76,187.74,8.87,1182.92,750.96
14072,4666,29,2707,1,691.09,484.78,0.0,691.09,484.78
14073,4667,362,5683,4,1188.7,771.59,59.44,4754.6,3086.36
14074,4667,404,112,7,6166.1,4461.84,0.0,43162.7,31232.88
14075,4667,251,2866,3,6942.13,4322.11,347.11,20826.24,12966.33
14076,4667,251,2866,10,5868.99,4322.11,469.52,58689.1,43221.1
14077,4667,193,2408,1,7877.47,4778.97,551.42,7877.4,4778.97
14078,4668,314,392,8,3941.12,2991.28,197.06,-31528.56,-23930.24
14079,4668,28,1570,3,5354.91,4087.53,0.0,-16064.73,-12262.59
14080,4669,49,5454,6,854.7,507.31,34.19,5127.96,3043.86
14081,4669,8,5060,6,7161.87,3654.73,2076.94,42969.48,21928.38
14082,4669,398,3695,1,4663.42,2863.3,139.9,4663.39,2863.3
14083,4669,366,67,6,5135.32,3925.49,0.0,30811.92,23552.94
14084,4670,328,2076,6,2266.6,1539.96,226.66,-13599.0,-9239.76
14085,4670,486,2414,9,3570.04,2508.0,214.2,-32129.82,-22572.0
14086,4670,328,2076,1,3046.41,1539.96,304.64,-3046.31,-1539.96
14087,4671,187,1398,10,852.98,471.07,136.48,8528.2,4710.7
14088,4671,72,445,1,2206.66,1036.09,662.0,2206.36,1036.09
14089,4671,414,2350,10,3447.08,2196.09,0.0,34470.8,21960.9
14090,4672,53,4733,9,2530.93,2121.01,25.31,22778.28,19089.09
14091,4672,272,809,10,7188.09,4490.46,646.93,71880.0,44904.6
14092,4673,204,5075,4,4898.3,4064.29,0.0,19593.2,16257.16
14093,4673,321,4708,9,2822.82,1798.51,0.0,25405.38,16186.59
14094,4673,430,5815,1,1247.09,649.1,249.42,1246.89,649.1
14095,4673,20,3124,1,1044.98,779.8,20.9,1044.96,779.8
14096,4673,430,5815,7,1069.95,649.1,96.3,7489.02,4543.7
14097,4674,332,2719,1,5345.9,3677.21,0.0,5345.9,3677.21
14098,4675,306,5080,8,7780.06,4774.69,389.0,62240.08,38197.52
14099,4675,335,14,4,7107.28,4022.68,0.0,28429.12,16090.72
14100,4676,105,5512,5,966.4,647.35,57.98,4831.7,3236.75
14101,4676,207,1221,8,5476.63,2599.55,54.77,43812.96,20796.4
14102,4677,206,1576,2,7730.63,3878.96,154.61,-15461.22,-7757.92
14103,4677,369,2148,1,7959.96,4778.44,79.6,-7959.95,-4778.44
14104,4677,215,379,6,783.97,459.14,62.72,-4703.34,-2754.84
14105,4677,468,4291,5,2342.88,1517.39,468.58,-11713.4,-7586.95
14106,4678,45,3215,6,2193.3,1958.53,197.4,13159.26,11751.18
14107,4678,45,2422,4,5529.71,2931.15,1437.72,22117.8,11724.6
14108,4678,257,1278,9,4901.91,3936.5,0.0,44117.19,35428.5
14109,4679,18,2702,3,222.61,117.84,17.81,667.59,353.52
14110,4679,196,381,6,2038.3,1841.94,0.0,12229.8,11051.64
14111,4679,328,2076,5,3048.29,1539.96,243.86,15241.05,7699.8
14112,4679,165,5448,8,1975.52,1189.63,79.02,15803.84,9517.04
14113,4679,440,419,1,5982.28,4434.7,119.65,5982.26,4434.7
14114,4680,431,2346,8,5014.85,2622.66,802.38,40117.52,20981.28
14115,4680,438,389,5,3098.07,2371.54,0.0,15490.35,11857.7
14116,4680,240,1565,9,2453.94,1145.92,245.39,22084.56,10313.28
14117,4680,438,389,3,4003.46,2371.54,240.21,12010.2,7114.62
14118,4680,408,4398,5,809.62,439.74,72.87,4047.65,2198.7
14119,4681,393,3902,9,6441.48,4420.35,128.83,57973.14,39783.15
14120,4681,147,2851,6,5319.34,4245.54,1063.87,31914.84,25473.24
14121,4682,376,3281,9,4693.5,3775.96,1220.31,42239.16,33983.64
14122,4682,472,5099,4,375.52,237.69,0.0,1502.08,950.76
14123,4683,489,97,4,5166.32,4048.5,413.31,20664.96,16194.0
14124,4683,125,4274,8,4295.03,2489.77,0.0,34360.24,19918.16
14125,4683,285,101,6,5232.55,4582.31,261.63,31395.0,27493.86
14126,4683,184,3594,4,5829.52,2983.86,0.0,23318.08,11935.44
14127,4684,243,2826,1,6981.59,4370.2,488.71,-6981.52,-4370.2
14128,4684,469,1201,1,3008.63,2674.65,150.43,-3008.58,-2674.65
14129,4684,243,2826,2,6549.86,4370.2,0.0,-13099.72,-8740.4
14130,4684,243,2826,5,9118.2,4370.2,1550.09,-45590.15,-21851.0
14131,4684,243,2826,8,9056.91,4370.2,724.55,-72454.64,-34961.6
14132,4685,347,4819,3,4635.59,3279.85,463.56,-13906.47,-9839.55
14133,4686,64,5698,8,4094.54,3198.12,122.84,32756.08,25584.96
14134,4686,291,4703,10,7634.23,4416.26,0.0,76342.3,44162.6
14135,4686,183,4416,9,2760.41,1388.65,386.46,24842.43,12497.85
14136,4686,291,4703,1,9290.57,4416.26,836.15,9290.48,4416.26
14137,4687,257,1278,8,6942.56,3936.5,0.0,55540.48,31492.0
14138,4688,17,33,7,1449.65,1070.09,57.99,10147.27,7490.63
14139,4688,418,5449,8,3909.37,3549.89,78.19,31274.8,28399.12
14140,4688,418,5449,1,4569.56,3549.89,91.39,4569.54,3549.89
14141,4688,418,5449,7,4524.47,3549.89,135.73,31671.08,24849.23
14142,4688,14,4262,2,2392.73,1987.35,191.42,4785.3,3974.7
14143,4689,224,5439,7,7989.39,3823.22,639.15,55925.17,26762.54
14144,4689,318,1219,9,1935.3,1655.88,0.0,17417.7,14902.92
14145,4690,105,5512,1,828.74,647.35,74.59,828.65,647.35
14146,4690,125,4274,1,3507.19,2489.77,245.5,3507.12,2489.77
14147,4690,495,1992,5,3230.68,1746.29,290.76,16152.95,8731.45
14148,4690,6,18,4,660.21,598.22,59.42,2640.48,2392.88
14149,4690,6,5530,1,6415.92,3387.98,449.11,6415.85,3387.98
14150,4690,1,4716,9,5604.66,2824.28,448.37,50441.22,25418.52
14151,4691,1,4716,2,5603.27,2824.28,896.52,11206.22,5648.56
14152,4691,395,2017,10,3108.75,2185.97,62.18,31087.3,21859.7
14153,4692,262,3219,10,7685.65,4091.74,0.0,76856.5,40917.4
14154,4693,169,5069,5,2224.85,1613.9,200.24,11123.8,8069.5
14155,4693,2,2356,7,6037.44,4177.88,301.87,42261.73,29245.16
14156,4693,2,2356,7,5761.03,4177.88,230.44,40326.93,29245.16
14157,4693,394,893,3,5231.44,3229.14,366.2,15694.11,9687.42
14158,4693,113,2387,9,5647.04,4829.45,564.7,50822.46,43465.05
14159,4694,15,1750,4,904.71,566.79,36.19,3618.68,2267.16
14160,4694,40,5443,10,950.93,478.64,0.0,9509.3,4786.4
14161,4694,250,3155,6,4572.78,2529.66,45.73,27436.62,15177.96
14162,4694,138,4447,8,643.15,303.41,32.16,5144.8,2427.28
14163,4694,400,4756,9,1664.74,1324.74,116.53,14982.03,11922.66
14164,4695,339,5138,3,6354.65,4606.99,254.19,-19063.83,-13820.97
14165,4696,320,1323,10,3438.96,2808.61,343.9,34388.6,28086.1
14166,4696,320,1323,10,5613.58,2808.61,56.14,56135.7,28086.1
14167,4696,290,1580,9,5992.93,3091.09,599.29,53935.47,27819.81
14168,4697,368,3126,2,3351.1,2154.05,100.53,6702.14,4308.1
14169,4698,305,4754,6,4316.08,2832.38,0.0,25896.48,16994.28
14170,4698,34,168,8,4669.41,3565.33,466.94,37354.48,28522.64
14171,4698,370,3226,10,3164.96,1473.26,158.25,31649.1,14732.6
14172,4699,72,445,10,1531.51,1036.09,122.52,15314.3,10360.9
14173,4699,72,445,3,1851.05,1036.09,0.0,5553.15,3108.27
14174,4699,72,445,3,2173.42,1036.09,173.87,6520.02,3108.27
14175,4699,72,445,5,1226.92,1036.09,49.08,6134.4,5180.45
14176,4699,357,2035,3,7696.61,4165.84,384.83,23089.68,12497.52
14177,4700,235,1274,1,913.48,714.74,0.0,913.48,714.74
14178,4700,109,4298,1,2326.15,1234.71,0.0,2326.15,1234.71
14179,4701,367,2330,10,4092.06,2949.48,286.44,40919.9,29494.8
14180,4701,294,16,7,339.07,157.48,23.73,2373.0,1102.36
14181,4701,300,523,6,1116.66,918.46,78.17,6699.54,5510.76
14182,4701,125,4274,10,2838.98,2489.77,198.73,28389.1,24897.7
14183,4702,482,175,6,2590.99,1558.1,259.1,15545.34,9348.6
14184,4702,471,3529,1,2671.73,1323.02,400.76,2671.58,1323.02
14185,4703,178,1556,6,869.77,576.97,34.79,5218.38,3461.82
14186,4704,271,398,1,770.13,387.22,61.61,770.05,387.22
14187,4704,203,4345,1,3164.45,2004.71,0.0,3164.45,2004.71
14188,4705,12,2097,3,3864.18,2518.78,115.93,11592.45,7556.34
14189,4705,329,1611,7,1431.08,1194.95,0.0,10017.56,8364.65
14190,4705,329,489,1,2657.75,2014.68,53.16,2657.73,2014.68
14191,4706,375,4951,7,2526.68,1416.37,176.87,17686.27,9914.59
14192,4706,264,3681,5,3329.12,1610.83,133.16,16645.4,8054.15
14193,4706,165,5448,10,1341.36,1189.63,134.14,13412.6,11896.3
14194,4706,31,1394,5,908.36,443.82,54.5,4541.5,2219.1
14195,4707,343,5440,2,4992.31,2915.09,399.38,9984.46,5830.18
14196,4707,302,2748,5,5407.9,4193.78,108.16,27039.4,20968.9
14197,4708,495,1992,8,2020.14,1746.29,0.0,16161.12,13970.32
14198,4708,179,829,1,9464.58,4967.51,662.52,9464.51,4967.51
14199,4708,62,2426,6,1973.63,1081.9,0.0,11841.78,6491.4
14200,4708,346,3571,9,3880.19,2143.86,970.05,34919.46,19294.74
14201,4708,346,3571,6,3391.2,2143.86,67.82,20347.08,12863.16
14202,4709,403,4451,2,6699.42,4457.87,535.95,13398.68,8915.74
14203,4709,53,4733,7,3590.5,2121.01,143.62,25133.22,14847.07
14204,4709,401,3174,7,999.59,570.06,69.97,6996.64,3990.42
14205,4709,200,4762,6,1050.71,670.08,0.0,6304.26,4020.48
14206,4710,356,3503,10,7766.2,3557.9,0.0,77662.0,35579.0
14207,4710,343,5440,8,3904.45,2915.09,468.53,31234.64,23320.72
14208,4710,470,4786,3,5330.5,4650.64,53.3,15991.47,13951.92
14209,4710,395,2017,9,3426.93,2185.97,651.12,30840.66,19673.73
14210,4710,391,891,4,6975.02,4642.91,0.0,27900.08,18571.64
14211,4711,397,4718,3,3670.77,2635.61,0.0,11012.31,7906.83
14212,4711,404,112,6,9669.2,4461.84,773.54,58014.72,26771.04
14213,4712,112,3233,2,1117.4,885.41,0.0,2234.8,1770.82
14214,4712,220,1687,9,4047.77,2017.06,0.0,36429.93,18153.54
14215,4713,123,3927,5,130.57,88.66,13.06,652.35,443.3
14216,4714,172,2366,6,2917.13,1612.47,0.0,17502.78,9674.82
14217,4714,144,807,2,5783.16,3472.52,0.0,11566.32,6945.04
14218,4714,68,3147,2,2348.37,1563.15,0.0,4696.74,3126.3
14219,4715,196,381,1,3303.98,1841.94,0.0,3303.98,1841.94
14220,4715,422,5506,10,595.03,293.81,0.0,5950.3,2938.1
14221,4715,196,381,5,2676.38,1841.94,160.58,13381.6,9209.7
14222,4716,352,3655,3,5576.52,3339.29,0.0,16729.56,10017.87
14223,4716,332,2719,3,7894.7,3677.21,631.58,23683.86,11031.63
14224,4716,128,4279,2,2611.09,2223.62,104.44,5222.1,4447.24
14225,4716,293,2354,6,6859.74,4419.72,480.18,41158.02,26518.32
14226,4716,180,5472,2,1433.71,1051.17,157.71,2867.2,2102.34
14227,4717,347,4819,4,4519.73,3279.85,135.59,18078.8,13119.4
14228,4717,459,3874,10,3762.57,1776.43,1091.15,37622.8,17764.3
14229,4718,165,5448,5,2279.8,1189.63,45.6,11398.9,5948.15
14230,4718,212,53,4,6220.55,4682.97,497.64,24881.88,18731.88
14231,4718,261,854,5,4387.93,2523.58,0.0,21939.65,12617.9
14232,4718,245,636,1,519.23,468.44,0.0,519.23,468.44
14233,4719,22,993,2,3376.51,3047.46,168.83,6752.92,6094.92
14234,4719,320,1323,4,5703.27,2808.61,0.0,22813.08,11234.44
14235,4719,257,1278,2,5922.12,3936.5,236.88,11844.16,7873.0
14236,4720,21,1236,8,2012.87,1301.59,60.39,16102.72,10412.72
14237,4720,251,2866,2,5495.51,4322.11,109.91,10990.98,8644.22
14238,4720,339,5138,6,6017.75,4606.99,601.78,36105.9,27641.94
14239,4721,191,397,2,8954.37,4432.01,0.0,17908.74,8864.02
14240,4721,269,5635,5,6384.81,3712.15,510.78,31923.65,18560.75
14241,4721,143,4844,2,4244.54,3426.43,212.23,8488.98,6852.86
14242,4721,476,5456,4,134.1,61.9,0.0,536.4,247.6
14243,4721,363,4336,9,691.9,603.94,0.0,6227.1,5435.46
14244,4722,22,993,6,5082.35,3047.46,355.76,30493.68,18284.76
14245,4722,250,3155,9,5531.57,2529.66,0.0,49784.13,22766.94
14246,4722,22,993,4,3577.7,3047.46,608.21,14310.12,12189.84
14247,4723,22,993,4,5525.05,3047.46,1049.76,22099.44,12189.84
14248,4724,277,885,5,1824.27,1233.3,0.0,9121.35,6166.5
14249,4724,479,2359,7,7226.74,4376.41,650.41,50586.55,30634.87
14250,4724,483,264,6,236.44,187.74,18.92,1418.16,1126.44
14251,4725,317,4300,8,5036.75,4159.18,100.74,40293.84,33273.44
14252,4725,63,2220,2,1396.06,896.24,27.92,2792.08,1792.48
14253,4725,211,4520,5,783.87,433.71,219.48,3917.95,2168.55
14254,4726,438,389,5,4624.25,2371.54,46.24,23121.2,11857.7
14255,4727,5,4025,10,10223.18,4791.97,204.46,-102231.6,-47919.7
14256,4728,384,4731,3,3291.11,2807.2,65.82,9873.27,8421.6
14257,4729,33,4368,6,8915.38,4991.55,0.0,53492.28,29949.3
14258,4729,199,3265,2,885.79,695.67,62.01,1771.44,1391.34
14259,4730,99,1316,4,4681.32,3777.16,0.0,18725.28,15108.64
14260,4730,384,4731,2,3251.94,2807.2,260.16,6503.72,5614.4
14261,4731,395,2017,10,3640.06,2185.97,254.8,36399.9,21859.7
14262,4731,59,5135,9,6558.55,4158.12,1114.95,59025.42,37423.08
14263,4731,233,3247,6,8320.14,3847.02,832.01,49920.24,23082.12
14264,4732,435,4342,5,1551.35,1073.82,62.05,7756.55,5369.1
14265,4732,465,3178,5,6576.83,4898.76,0.0,32884.15,24493.8
14266,4732,444,3146,9,1868.36,1315.79,0.0,16815.24,11842.11
14267,4733,402,420,8,230.59,203.96,9.22,1844.4,1631.68
14268,4734,21,1236,4,1504.64,1301.59,30.09,6018.48,5206.36
14269,4734,455,4725,6,2886.78,1749.16,0.0,17320.68,10494.96
14270,4734,21,1236,5,2364.04,1301.59,118.2,11819.95,6507.95
14271,4734,21,1236,3,1553.78,1301.59,139.84,4661.07,3904.77
14272,4735,62,2426,7,1226.47,1081.9,24.53,8585.15,7573.3
14273,4735,48,850,1,2077.77,1020.68,166.22,2077.69,1020.68
14274,4735,330,2334,7,7254.07,4291.12,0.0,50778.49,30037.84
14275,4735,309,1604,4,4765.79,2290.0,0.0,19063.16,9160.0
14276,4735,245,636,1,995.81,468.44,0.0,995.81,468.44
14277,4736,166,3950,8,9207.81,4272.89,736.62,73661.84,34183.12
14278,4736,128,4279,8,3052.32,2223.62,244.19,24417.92,17788.96
14279,4736,178,1556,10,1027.56,576.97,51.38,10275.1,5769.7
14280,4737,14,4262,4,3144.46,1987.35,220.11,12577.56,7949.4
14281,4737,458,818,6,4254.02,3544.62,0.0,25524.12,21267.72
14282,4737,14,4262,9,4205.41,1987.35,967.24,37846.62,17886.15
14283,4738,101,5496,2,9049.42,4516.54,0.0,18098.84,9033.08
14284,4739,97,424,7,170.6,102.81,0.0,1194.2,719.67
14285,4739,156,4299,5,2491.71,1703.1,149.5,12458.25,8515.5
14286,4739,156,4299,10,2188.53,1703.1,0.0,21885.3,17031.0
14287,4739,402,420,9,239.15,203.96,7.17,2152.08,1835.64
14288,4739,156,4299,1,3717.6,1703.1,297.41,3717.52,1703.1
14289,4740,33,4368,6,5506.73,4991.55,0.0,33040.38,29949.3
14290,4740,33,4368,9,7109.0,4991.55,0.0,63981.0,44923.95
