batch_id,product_id,supplier_id,quantity_received,quantity_remaining,unit_cost,date_received,barcode,po_id
4771,70,13,237,0,4770.45,2025-05-18,BATCH004771,734
4772,125,13,110,73,2815.05,2025-05-18,BATCH004772,734
4773,317,13,150,149,3487.7,2025-05-29,BATCH004773,735
4774,422,13,308,254,4289.8,2025-05-29,BATCH004774,735
4775,385,13,90,90,2820.65,2025-05-29,BATCH004775,735
4776,19,13,383,110,2794.27,2025-05-29,BATCH004776,735
4777,167,13,439,0,2788.11,2025-06-10,BATCH004777,736
4778,270,13,166,166,947.19,2025-06-10,BATCH004778,736
4779,268,13,347,0,676.68,2025-06-10,BATCH004779,736
4780,395,13,336,181,4572.94,2025-06-23,BATCH004780,737
4781,367,13,221,0,978.77,2025-06-23,BATCH004781,737
4782,213,13,199,0,4545.79,2025-06-23,BATCH004782,737
4783,152,13,431,431,1294.88,2025-06-23,BATCH004783,737
4784,304,13,127,0,4500.01,2025-06-23,BATCH004784,737
4785,318,13,137,72,2187.45,2025-06-23,BATCH004785,737
4786,470,13,428,160,4650.64,2025-06-23,BATCH004786,737
4787,41,13,157,157,960.29,2025-06-23,BATCH004787,737
4788,391,13,48,29,2033.11,2025-07-03,BATCH004788,738
4789,82,13,202,202,86.2,2025-07-03,BATCH004789,738
4790,388,13,147,147,1930.74,2025-07-03,BATCH004790,738
4791,321,13,395,79,1813.57,2025-07-03,BATCH004791,738
4792,283,13,205,0,390.49,2025-07-13,BATCH004792,739
4793,110,13,100,0,4399.86,2025-07-13,BATCH004793,739
4794,413,13,340,0,186.34,2025-07-13,BATCH004794,739
4795,340,13,271,30,4132.29,2025-07-13,BATCH004795,739
4796,300,13,158,0,2544.84,2025-07-13,BATCH004796,739
4797,5,13,324,0,2800.36,2025-07-13,BATCH004797,739
4798,265,13,64,63,4352.76,2025-07-26,BATCH004798,740
4799,398,13,142,0,719.12,2025-07-26,BATCH004799,740
4800,213,13,240,39,4593.92,2025-07-26,BATCH004800,740
4801,198,13,451,290,1359.52,2025-07-26,BATCH004801,740
4802,432,13,211,0,294.14,2025-07-26,BATCH004802,740
4803,274,13,151,0,2592.6,2025-07-26,BATCH004803,740
4804,172,13,493,355,1394.14,2025-07-26,BATCH004804,740
4805,99,13,206,0,2218.12,2025-07-26,BATCH004805,740
4806,148,13,223,212,315.66,2025-07-26,BATCH004806,740
4807,385,13,290,290,1320.38,2025-08-08,BATCH004807,741
4808,138,13,353,0,309.54,2025-08-08,BATCH004808,741
4809,255,13,427,0,377.11,2025-08-08,BATCH004809,741
4810,213,13,271,271,1309.23,2025-08-08,BATCH004810,741
4811,252,13,411,411,2878.59,2025-08-08,BATCH004811,741
4812,263,13,430,375,830.86,2025-08-08,BATCH004812,741
4813,23,13,177,0,1677.84,2025-08-08,BATCH004813,741
4814,407,13,58,46,2913.72,2025-08-15,BATCH004814,742
4815,255,13,173,0,4458.21,2025-08-15,BATCH004815,742
4816,261,13,72,68,3730.36,2025-08-15,BATCH004816,742
4817,341,13,285,0,4240.05,2025-08-15,BATCH004817,742
4818,393,13,354,0,3439.68,2025-08-15,BATCH004818,742
4819,347,13,195,0,3279.85,2025-08-29,BATCH004819,743
4820,71,13,259,259,2603.44,2025-08-29,BATCH004820,743
4821,449,13,241,122,1524.78,2025-08-29,BATCH004821,743
4822,364,13,187,94,984.31,2025-08-29,BATCH004822,743
4823,122,13,303,0,4750.11,2025-08-29,BATCH004823,743
4824,200,13,360,249,969.51,2025-08-29,BATCH004824,743
4825,429,13,414,0,3403.08,2025-08-29,BATCH004825,743
4826,499,13,289,215,762.2,2025-08-29,BATCH004826,743
4827,447,13,286,120,2354.48,2025-08-29,BATCH004827,743
4828,332,13,245,130,664.92,2025-09-07,BATCH004828,744
4829,307,13,392,94,3348.43,2025-09-07,BATCH004829,744
4830,238,13,168,150,3213.25,2025-09-07,BATCH004830,744
4831,60,13,403,0,1486.92,2025-09-07,BATCH004831,744
4832,464,13,209,0,4864.17,2025-09-07,BATCH004832,744
4833,435,13,220,220,197.05,2025-09-07,BATCH004833,744
4834,130,13,305,0,4903.82,2025-09-07,BATCH004834,744
4835,233,13,183,183,1257.1,2025-09-07,BATCH004835,744
4836,226,13,495,493,3582.79,2025-09-07,BATCH004836,744
4837,98,13,386,0,2189.51,2025-09-18,BATCH004837,745
4838,244,13,341,56,3351.58,2025-09-18,BATCH004838,745
4839,313,13,270,115,4189.85,2025-09-18,BATCH004839,745
4840,428,13,266,266,1853.2,2025-09-18,BATCH004840,745
4841,400,13,100,13,1584.78,2025-09-18,BATCH004841,745
4842,146,13,128,0,3703.61,2025-09-18,BATCH004842,745
4843,101,13,424,242,1509.09,2025-09-27,BATCH004843,746
4844,143,13,322,149,3426.43,2025-09-27,BATCH004844,746
4845,239,13,196,87,3650.04,2025-09-27,BATCH004845,746
4846,265,13,148,6,4055.84,2025-09-27,BATCH004846,746
4847,385,13,259,254,1990.8,2025-09-27,BATCH004847,746
4848,101,13,203,0,908.47,2025-09-27,BATCH004848,746
4849,360,13,405,405,2736.56,2025-10-05,BATCH004849,747
4850,438,13,255,198,150.94,2025-10-05,BATCH004850,747
4851,420,13,414,0,4989.16,2025-10-05,BATCH004851,747
4852,419,13,304,301,151.26,2025-10-05,BATCH004852,747
4853,29,13,136,0,3716.97,2025-10-05,BATCH004853,747
4854,139,13,166,44,4010.02,2025-10-05,BATCH004854,747
4855,308,13,347,347,2752.3,2025-10-05,BATCH004855,747
4856,283,13,350,0,3298.34,2025-10-05,BATCH004856,747
4857,231,13,275,275,3497.4,2025-10-05,BATCH004857,747
4858,145,13,215,22,2730.66,2025-10-05,BATCH004858,747
4859,471,13,253,0,292.06,2025-10-13,BATCH004859,748
4860,152,13,174,149,4835.96,2025-10-13,BATCH004860,748
4861,193,13,128,0,889.3,2025-10-13,BATCH004861,748
4862,312,13,330,0,1998.95,2025-10-13,BATCH004862,748
4863,291,13,234,234,531.7,2025-10-13,BATCH004863,748
4864,475,13,248,0,1454.36,2025-10-26,BATCH004864,749
4865,77,13,356,316,1513.34,2025-10-26,BATCH004865,749
4866,178,13,359,349,1550.36,2025-10-26,BATCH004866,749
4867,281,13,358,340,4632.63,2025-10-26,BATCH004867,749
4868,332,13,129,14,3214.77,2025-10-26,BATCH004868,749
4869,42,13,449,0,497.23,2025-10-26,BATCH004869,749
4870,75,13,199,199,1063.06,2025-11-05,BATCH004870,750
4871,111,13,273,0,508.45,2025-11-05,BATCH004871,750
4872,104,13,369,369,3657.93,2025-11-05,BATCH004872,750
4873,51,13,414,0,1491.31,2025-11-05,BATCH004873,750
4874,483,13,414,0,3643.21,2025-11-05,BATCH004874,750
4875,304,13,267,225,3709.56,2025-11-05,BATCH004875,750
4876,156,13,211,86,4791.37,2025-11-05,BATCH004876,750
4877,65,13,385,74,2543.48,2025-11-05,BATCH004877,750
4878,244,13,317,306,4493.26,2025-11-05,BATCH004878,750
4879,394,13,120,6,1101.66,2025-11-14,BATCH004879,751
4880,412,13,182,182,1358.81,2025-11-14,BATCH004880,751
4881,107,13,285,285,4150.1,2025-11-14,BATCH004881,751
4882,309,13,56,10,656.48,2025-11-14,BATCH004882,751
4883,104,13,302,302,1631.2,2025-11-14,BATCH004883,751
4884,168,13,216,107,4690.49,2025-11-14,BATCH004884,751
4885,347,13,207,0,524.61,2025-11-14,BATCH004885,751
4886,332,13,417,0,4536.27,2025-11-14,BATCH004886,751
4887,192,13,153,153,4355.15,2025-11-14,BATCH004887,751
4888,464,13,365,19,171.28,2025-11-14,BATCH004888,751
4889,476,13,173,173,2711.7,2025-11-26,BATCH004889,752
4890,56,13,176,52,3309.09,2025-11-26,BATCH004890,752
4891,440,13,449,397,1122.81,2025-11-26,BATCH004891,752
4892,81,13,166,166,2671.78,2025-11-26,BATCH004892,752
4893,197,13,344,344,3466.32,2025-11-26,BATCH004893,752
4894,416,13,209,157,4211.97,2025-12-09,BATCH004894,753
4895,220,13,255,255,3449.84,2025-12-09,BATCH004895,753
4896,7,13,428,0,4003.11,2025-12-09,BATCH004896,753
4897,386,13,295,295,817.37,2025-12-09,BATCH004897,753
4898,295,13,259,184,644.29,2025-12-09,BATCH004898,753
4899,324,13,356,356,576.36,2025-12-09,BATCH004899,753
4900,133,13,295,0,244.22,2025-12-16,BATCH004900,754
4901,208,13,102,102,2318.74,2025-12-16,BATCH004901,754
4902,277,13,409,409,1103.42,2025-12-16,BATCH004902,754
4903,231,13,26,0,4833.97,2025-12-16,BATCH004903,754
4904,270,13,423,18,2578.91,2025-12-25,BATCH004904,755
4905,348,13,258,0,4183.3,2025-12-25,BATCH004905,755
4906,333,13,312,53,3224.44,2025-12-25,BATCH004906,755
4907,382,13,328,328,1632.31,2025-12-25,BATCH004907,755
4908,377,13,267,267,4109.15,2025-12-25,BATCH004908,755
4909,76,13,197,197,593.0,2025-12-25,BATCH004909,755
4910,86,13,147,147,3570.73,2025-12-25,BATCH004910,755
4911,30,13,152,152,360.97,2026-01-02,BATCH004911,756
4912,389,13,280,0,1311.88,2026-01-02,BATCH004912,756
4913,156,13,162,5,2462.38,2026-01-02,BATCH004913,756
4914,48,13,267,0,414.77,2026-01-02,BATCH004914,756
4915,213,13,46,18,1841.2,2026-01-02,BATCH004915,756
4916,157,13,198,99,50.14,2026-01-02,BATCH004916,756
4917,448,13,321,299,484.65,2026-01-02,BATCH004917,756
4918,33,13,176,176,1626.82,2026-01-02,BATCH004918,756
4919,158,13,393,0,3981.23,2026-01-02,BATCH004919,756
4920,311,13,165,0,3732.67,2026-01-02,BATCH004920,756
4921,237,13,181,0,4401.92,2026-01-09,BATCH004921,757
4922,454,13,171,0,4548.1,2026-01-09,BATCH004922,757
4923,119,13,198,64,4784.03,2026-01-09,BATCH004923,757
4924,256,13,265,265,1861.7,2026-01-09,BATCH004924,757
4925,309,13,238,238,1170.65,2026-01-09,BATCH004925,757
4926,477,13,203,0,1077.69,2026-01-09,BATCH004926,757
4927,461,13,161,68,3285.94,2026-01-20,BATCH004927,758
4928,176,13,201,0,3998.51,2026-01-20,BATCH004928,758
4929,204,13,327,327,1157.81,2026-01-20,BATCH004929,758
4930,266,13,451,340,2107.59,2026-01-20,BATCH004930,758
4931,89,13,156,0,4294.16,2026-01-20,BATCH004931,758
4932,307,13,366,0,152.97,2026-01-20,BATCH004932,758
4933,41,13,279,0,3662.18,2026-01-20,BATCH004933,758
4934,461,13,117,56,3692.17,2026-01-20,BATCH004934,758
4935,138,13,113,0,3939.7,2026-01-20,BATCH004935,758
4936,270,13,244,0,3317.63,2026-01-28,BATCH004936,759
4937,169,13,293,135,598.12,2026-01-28,BATCH004937,759
4938,364,13,62,0,654.89,2026-01-28,BATCH004938,759
4939,15,13,192,0,4455.13,2026-02-05,BATCH004939,760
4940,34,13,362,0,4433.8,2026-02-05,BATCH004940,760
4941,276,13,351,351,1222.68,2026-02-05,BATCH004941,760
4942,251,13,344,0,277.13,2026-02-05,BATCH004942,760
4943,361,13,338,338,1476.02,2026-02-05,BATCH004943,760
4944,152,13,191,191,543.2,2026-02-05,BATCH004944,760
4945,267,13,318,318,103.65,2026-02-14,BATCH004945,761
4946,311,13,336,336,1506.22,2026-02-14,BATCH004946,761
4947,476,13,117,0,1159.01,2026-02-14,BATCH004947,761
4948,119,13,137,137,4778.8,2026-02-14,BATCH004948,761
4949,93,13,419,419,3725.92,2026-02-14,BATCH004949,761
4950,152,13,333,152,2726.18,2026-02-14,BATCH004950,761
4951,375,13,262,0,1416.37,2026-02-14,BATCH004951,761
4952,103,13,403,0,3188.04,2026-02-24,BATCH004952,762
4953,155,13,373,0,4028.16,2026-02-24,BATCH004953,762
4954,422,13,198,0,4726.75,2026-02-24,BATCH004954,762
4955,109,13,398,398,508.21,2026-02-24,BATCH004955,762
4956,82,13,118,44,1190.3,2026-02-24,BATCH004956,762
4957,364,13,221,108,2229.07,2026-02-24,BATCH004957,762
4958,300,13,273,238,654.53,2026-02-24,BATCH004958,762
4959,159,13,258,0,3481.37,2026-03-10,BATCH004959,763
4960,429,13,276,0,4057.05,2026-03-10,BATCH004960,763
4961,410,13,281,0,4933.11,2026-03-10,BATCH004961,763
4962,140,13,371,0,983.17,2026-03-10,BATCH004962,763
4963,316,13,336,47,4948.82,2026-03-10,BATCH004963,763
4964,35,13,405,263,2732.07,2026-03-10,BATCH004964,763
4965,3,13,175,175,4735.09,2026-03-10,BATCH004965,763
4966,334,13,265,265,3478.95,2026-03-24,BATCH004966,764
4967,214,13,80,0,85.5,2026-03-24,BATCH004967,764
4968,82,13,245,151,687.0,2026-03-24,BATCH004968,764
4969,406,13,52,43,2379.81,2026-04-03,BATCH004969,765
4970,500,13,201,0,4351.73,2026-04-03,BATCH004970,765
4971,289,13,137,117,1972.37,2026-04-03,BATCH004971,765
4972,347,13,300,0,4259.6,2026-04-14,BATCH004972,766
4973,138,13,130,130,1302.35,2026-04-14,BATCH004973,766
4974,60,13,202,202,1493.39,2026-04-14,BATCH004974,766
4975,380,13,120,120,824.68,2026-04-25,BATCH004975,767
4976,156,13,211,0,4497.59,2026-04-25,BATCH004976,767
4977,143,13,224,89,3264.97,2026-04-25,BATCH004977,767
4978,66,13,436,436,2611.29,2026-04-25,BATCH004978,767
4979,475,13,219,219,3728.46,2026-05-02,BATCH004979,768
4980,306,13,116,116,2311.81,2026-05-02,BATCH004980,768
4981,103,13,158,0,3339.08,2026-05-02,BATCH004981,768
4982,53,13,361,27,1813.3,2026-05-02,BATCH004982,768
4983,489,13,288,0,2978.19,2026-05-02,BATCH004983,768
4984,248,13,328,0,4944.04,2026-05-02,BATCH004984,768
4985,52,13,195,195,1350.85,2026-05-02,BATCH004985,768
4986,462,13,365,0,418.82,2026-05-02,BATCH004986,768
4987,364,13,365,332,2810.07,2026-05-02,BATCH004987,768
4988,382,13,351,351,920.34,2026-05-10,BATCH004988,769
4989,425,13,380,380,3576.62,2026-05-10,BATCH004989,769
4990,11,13,233,0,2087.48,2026-05-10,BATCH004990,769
4991,410,13,143,0,819.76,2026-05-10,BATCH004991,769
4992,427,13,427,427,1676.21,2026-05-10,BATCH004992,769
4993,8,13,117,117,3790.81,2026-05-21,BATCH004993,770
4994,240,13,191,0,2285.14,2026-05-21,BATCH004994,770
4995,421,13,174,174,1867.52,2026-05-21,BATCH004995,770
4996,191,13,113,113,2489.24,2026-05-21,BATCH004996,770
4997,410,13,297,297,651.87,2026-05-21,BATCH004997,770
4998,255,13,135,0,3226.96,2026-05-21,BATCH004998,770
4999,494,13,383,383,2577.9,2026-05-21,BATCH004999,770
5000,495,13,401,80,2996.13,2026-05-21,BATCH005000,770
5001,220,13,164,164,1913.53,2026-05-29,BATCH005001,771
5002,409,13,182,182,3532.21,2026-05-29,BATCH005002,771
5003,53,13,286,286,525.07,2026-05-29,BATCH005003,771
5004,188,13,324,118,3386.58,2026-05-29,BATCH005004,771
5005,474,13,373,0,4658.42,2026-05-29,BATCH005005,771
5006,135,13,181,0,2414.26,2026-06-07,BATCH005006,772
5007,375,13,172,121,3988.17,2026-06-07,BATCH005007,772
5008,118,13,99,0,1441.24,2026-06-07,BATCH005008,772
5009,372,13,268,171,2791.85,2026-06-21,BATCH005009,773
5010,173,13,99,99,2869.23,2026-06-21,BATCH005010,773
5011,205,13,380,168,4960.38,2026-06-21,BATCH005011,773
5012,199,13,337,0,3276.29,2026-06-21,BATCH005012,773
5013,140,13,317,317,2710.61,2026-06-21,BATCH005013,773
5014,101,13,395,354,2721.04,2026-06-28,BATCH005014,774
5015,235,13,233,184,3950.99,2026-06-28,BATCH005015,774
5016,66,13,399,399,1787.66,2026-06-28,BATCH005016,774
5017,226,13,285,285,3956.77,2026-06-28,BATCH005017,774
5018,300,13,18,1,172.76,2026-06-28,BATCH005018,774
5019,368,13,232,113,378.21,2026-07-10,BATCH005019,775
5020,39,13,365,365,546.93,2026-07-10,BATCH005020,775
5021,481,13,292,0,445.32,2026-07-10,BATCH005021,775
5022,247,13,117,0,3961.32,2026-07-10,BATCH005022,775
5023,24,13,354,0,1162.97,2026-07-10,BATCH005023,775
5024,44,13,121,37,1645.21,2026-07-22,BATCH005024,776
5025,315,13,188,188,3008.49,2026-07-22,BATCH005025,776
5026,64,13,213,213,2826.3,2026-07-22,BATCH005026,776
5027,369,13,292,0,4004.77,2026-07-22,BATCH005027,776
5028,46,13,202,0,1328.97,2026-07-22,BATCH005028,776
5029,67,13,326,0,506.09,2026-07-22,BATCH005029,776
5030,417,13,234,0,2501.4,2026-07-22,BATCH005030,776
5031,157,13,32,7,1082.1,2026-07-22,BATCH005031,776
5032,352,13,98,12,976.85,2026-07-31,BATCH005032,777
5033,223,13,344,0,921.12,2026-07-31,BATCH005033,777
5034,355,13,211,38,4628.93,2026-07-31,BATCH005034,777
5035,103,13,226,0,839.11,2026-07-31,BATCH005035,777
5036,255,13,366,37,1362.97,2026-08-12,BATCH005036,778
5037,336,13,212,0,3848.13,2026-08-12,BATCH005037,778
5038,446,13,182,0,3383.25,2026-08-12,BATCH005038,778
5039,467,13,395,0,2448.04,2026-08-12,BATCH005039,778
5040,270,13,209,83,4920.61,2026-08-12,BATCH005040,778
5041,287,13,327,0,2022.5,2026-08-12,BATCH005041,778
5042,316,13,258,0,2381.64,2026-08-12,BATCH005042,778
5043,54,13,158,158,4734.77,2026-08-12,BATCH005043,778
5044,185,13,450,450,1428.21,2026-08-12,BATCH005044,778
5045,148,13,116,0,976.86,2026-08-26,BATCH005045,779
5046,427,13,265,265,2039.38,2026-08-26,BATCH005046,779
5047,311,13,388,136,79.64,2026-08-26,BATCH005047,779
5048,377,13,329,223,1229.17,2026-08-26,BATCH005048,779
5049,137,13,324,324,382.06,2026-09-08,BATCH005049,780
5050,165,13,369,369,3144.67,2026-09-08,BATCH005050,780
5051,420,13,262,262,2875.45,2026-09-08,BATCH005051,780
5052,10,13,164,153,3427.21,2026-09-08,BATCH005052,780
5053,280,13,103,103,1593.38,2026-09-08,BATCH005053,780
5054,173,13,171,171,1424.77,2026-09-08,BATCH005054,780
5055,56,13,331,116,3446.86,2026-09-08,BATCH005055,780
5056,430,13,32,6,1182.87,2026-09-08,BATCH005056,780
5057,58,14,239,51,2045.73,2025-01-11,BATCH005057,781
5058,355,14,245,0,4411.78,2025-01-11,BATCH005058,781
5059,442,14,69,0,2072.05,2025-01-11,BATCH005059,781
5060,8,14,254,9,3654.73,2025-01-11,BATCH005060,781
5061,301,14,278,0,900.75,2025-01-11,BATCH005061,781
5062,270,14,372,86,4123.0,2025-01-11,BATCH005062,781
5063,36,14,229,0,718.77,2025-01-11,BATCH005063,781
5064,43,14,148,0,4685.31,2025-01-11,BATCH005064,781
5065,381,14,151,0,2903.73,2025-01-18,BATCH005065,782
5066,11,14,112,0,2246.88,2025-01-18,BATCH005066,782
5067,26,14,473,0,3291.22,2025-01-18,BATCH005067,782
5068,327,14,51,0,652.24,2025-01-18,BATCH005068,782
5069,169,14,323,58,1613.9,2025-01-18,BATCH005069,782
5070,3,14,284,28,286.91,2025-01-18,BATCH005070,782
5071,325,14,250,75,2898.5,2025-01-18,BATCH005071,782
5072,265,14,304,0,1394.86,2025-01-27,BATCH005072,783
5073,15,14,405,0,2133.88,2025-01-27,BATCH005073,783
5074,93,14,154,0,3926.18,2025-01-27,BATCH005074,783
5075,204,14,217,0,4064.29,2025-01-27,BATCH005075,783
5076,56,14,232,71,3036.85,2025-01-27,BATCH005076,783
5077,59,14,333,0,2059.63,2025-01-27,BATCH005077,783
5078,354,14,267,0,2294.41,2025-01-27,BATCH005078,783
5079,215,14,364,364,1593.03,2025-02-05,BATCH005079,784
5080,306,14,336,96,4774.69,2025-02-05,BATCH005080,784
5081,336,14,453,23,3980.49,2025-02-05,BATCH005081,784
5082,55,14,227,0,4972.08,2025-02-05,BATCH005082,784
5083,18,14,247,0,3425.8,2025-02-05,BATCH005083,784
5084,51,14,340,265,148.09,2025-02-05,BATCH005084,784
5085,126,14,444,0,3056.74,2025-02-05,BATCH005085,784
5086,104,14,74,0,382.34,2025-02-14,BATCH005086,785
5087,96,14,188,0,3393.75,2025-02-14,BATCH005087,785
5088,258,14,168,0,4110.38,2025-02-14,BATCH005088,785
5089,124,14,154,0,3505.44,2025-02-14,BATCH005089,785
5090,487,14,325,0,468.28,2025-02-14,BATCH005090,785
5091,469,14,135,0,2093.24,2025-02-28,BATCH005091,786
5092,238,14,245,0,1507.93,2025-02-28,BATCH005092,786
5093,343,14,452,452,4728.7,2025-02-28,BATCH005093,786
5094,314,14,197,0,3062.84,2025-02-28,BATCH005094,786
5095,368,14,430,430,2933.67,2025-02-28,BATCH005095,786
5096,334,14,394,313,1412.92,2025-02-28,BATCH005096,786
5097,287,14,362,85,3923.15,2025-02-28,BATCH005097,786
5098,288,14,427,121,4034.45,2025-02-28,BATCH005098,786
5099,472,14,494,237,237.69,2025-02-28,BATCH005099,786
5100,388,14,231,0,3514.52,2025-02-28,BATCH005100,786
5101,89,14,353,0,4467.14,2025-03-11,BATCH005101,787
5102,180,14,185,151,1732.62,2025-03-11,BATCH005102,787
5103,428,14,227,130,4618.75,2025-03-11,BATCH005103,787
5104,99,14,389,0,3412.48,2025-03-11,BATCH005104,787
5105,230,14,277,277,1302.32,2025-03-11,BATCH005105,787
5106,57,14,413,161,806.69,2025-03-11,BATCH005106,787
5107,31,14,374,0,1239.48,2025-03-11,BATCH005107,787
5108,197,14,368,28,3037.42,2025-03-22,BATCH005108,788
5109,127,14,256,0,1237.03,2025-03-22,BATCH005109,788
5110,35,14,374,374,3869.55,2025-03-22,BATCH005110,788
5111,457,14,337,0,1148.84,2025-03-22,BATCH005111,788
5112,232,14,162,0,3783.56,2025-03-22,BATCH005112,788
5113,82,14,366,166,2255.78,2025-03-22,BATCH005113,788
5114,360,14,184,0,1224.62,2025-03-31,BATCH005114,789
5115,235,14,365,0,1506.66,2025-03-31,BATCH005115,789
5116,61,14,143,0,3144.97,2025-03-31,BATCH005116,789
5117,182,14,287,0,1021.29,2025-03-31,BATCH005117,789
5118,108,14,339,339,3560.88,2025-04-08,BATCH005118,790
5119,321,14,409,409,4093.63,2025-04-08,BATCH005119,790
5120,111,14,419,415,674.36,2025-04-08,BATCH005120,790
5121,103,14,136,0,59.09,2025-04-08,BATCH005121,790
5122,175,14,293,134,3411.94,2025-04-08,BATCH005122,790
5123,238,14,279,90,1714.47,2025-04-08,BATCH005123,790
5124,10,14,316,0,786.31,2025-04-08,BATCH005124,790
5125,231,14,134,0,214.45,2025-04-08,BATCH005125,790
5126,181,14,100,62,553.69,2025-04-08,BATCH005126,790
5127,106,14,341,341,1969.36,2025-04-08,BATCH005127,790
5128,65,14,236,0,1755.69,2025-04-20,BATCH005128,791
5129,281,14,205,188,2486.16,2025-04-20,BATCH005129,791
5130,37,14,166,0,4182.86,2025-04-20,BATCH005130,791
5131,188,14,95,0,1332.79,2025-04-20,BATCH005131,791
5132,480,14,178,178,581.39,2025-04-20,BATCH005132,791
5133,356,14,150,145,4029.85,2025-04-20,BATCH005133,791
5134,84,14,338,107,4045.6,2025-04-20,BATCH005134,791
5135,59,14,439,305,4158.12,2025-04-20,BATCH005135,791
5136,345,14,273,48,3252.19,2025-04-20,BATCH005136,791
5137,91,14,311,209,400.93,2025-04-20,BATCH005137,791
5138,339,14,376,0,4606.99,2025-04-27,BATCH005138,792
5139,30,14,277,64,4588.9,2025-04-27,BATCH005139,792
5140,221,14,54,54,1543.69,2025-04-27,BATCH005140,792
5141,421,14,141,0,2490.05,2025-04-27,BATCH005141,792
5142,102,14,285,168,399.93,2025-04-27,BATCH005142,792
5143,250,14,401,401,53.82,2025-04-27,BATCH005143,792
5144,64,14,166,0,304.08,2025-04-27,BATCH005144,792
5145,327,14,249,0,4237.73,2025-05-11,BATCH005145,793
5146,10,14,207,179,181.65,2025-05-11,BATCH005146,793
5147,51,14,292,292,4245.9,2025-05-11,BATCH005147,793
5148,373,14,205,0,2658.75,2025-05-11,BATCH005148,793
5149,144,14,199,0,4258.52,2025-05-11,BATCH005149,793
5150,354,14,439,0,4124.41,2025-05-11,BATCH005150,793
5151,493,14,221,221,1877.67,2025-05-11,BATCH005151,793
5152,162,14,65,0,4848.22,2025-05-11,BATCH005152,793
5153,90,14,365,0,3330.1,2025-05-11,BATCH005153,793
5154,169,14,337,215,4019.21,2025-05-23,BATCH005154,794
5155,57,14,144,104,3516.37,2025-05-23,BATCH005155,794
5156,157,14,381,125,4346.63,2025-05-23,BATCH005156,794
5157,454,14,112,112,398.6,2025-05-23,BATCH005157,794
5158,486,14,191,0,2143.9,2025-05-23,BATCH005158,794
5159,283,14,326,326,891.46,2025-05-23,BATCH005159,794
5160,391,14,172,0,4406.17,2025-05-23,BATCH005160,794
5161,439,14,177,177,2320.35,2025-05-23,BATCH005161,794
5162,18,14,223,0,3197.64,2025-05-30,BATCH005162,795
5163,473,14,347,0,4031.37,2025-05-30,BATCH005163,795
5164,91,14,93,93,3775.99,2025-05-30,BATCH005164,795
5165,31,14,277,0,3622.82,2025-05-30,BATCH005165,795
5166,294,14,275,275,1710.22,2025-05-30,BATCH005166,795
5167,252,14,312,89,3964.11,2025-05-30,BATCH005167,795
5168,337,14,358,183,3202.12,2025-06-10,BATCH005168,796
5169,348,14,195,0,487.07,2025-06-10,BATCH005169,796
5170,33,14,318,318,1435.67,2025-06-10,BATCH005170,796
5171,418,14,231,7,1074.13,2025-06-10,BATCH005171,796
5172,32,14,327,8,1762.38,2025-06-10,BATCH005172,796
5173,65,14,342,64,4624.45,2025-06-10,BATCH005173,796
5174,183,14,196,0,1675.94,2025-06-10,BATCH005174,796
5175,453,14,251,180,4808.42,2025-06-10,BATCH005175,796
5176,250,14,201,0,3438.33,2025-06-10,BATCH005176,796
5177,422,14,355,0,3163.78,2025-06-10,BATCH005177,796
5178,77,14,51,0,3269.4,2025-06-23,BATCH005178,797
5179,56,14,134,0,4193.39,2025-06-23,BATCH005179,797
5180,301,14,305,0,2293.69,2025-06-23,BATCH005180,797
5181,441,14,487,0,2959.48,2025-06-23,BATCH005181,797
5182,324,14,146,146,143.95,2025-06-23,BATCH005182,797
5183,223,14,228,119,815.23,2025-07-02,BATCH005183,798
5184,439,14,207,207,1613.92,2025-07-02,BATCH005184,798
5185,114,14,179,0,4938.26,2025-07-02,BATCH005185,798
5186,118,14,356,0,1184.55,2025-07-02,BATCH005186,798
5187,203,14,156,0,1954.09,2025-07-02,BATCH005187,798
5188,418,14,331,0,2904.6,2025-07-02,BATCH005188,798
5189,436,14,107,0,3025.59,2025-07-02,BATCH005189,798
5190,168,14,19,15,3159.85,2025-07-02,BATCH005190,798
5191,272,14,322,0,342.46,2025-07-09,BATCH005191,799
5192,362,14,377,0,1067.17,2025-07-09,BATCH005192,799
5193,303,14,420,167,138.21,2025-07-09,BATCH005193,799
5194,312,14,353,353,1421.42,2025-07-09,BATCH005194,799
5195,459,14,418,0,4268.7,2025-07-09,BATCH005195,799
5196,296,14,168,0,4487.02,2025-07-09,BATCH005196,799
5197,163,14,376,376,1141.85,2025-07-09,BATCH005197,799
5198,468,14,218,182,3755.42,2025-07-19,BATCH005198,800
5199,333,14,114,0,2245.93,2025-07-19,BATCH005199,800
5200,226,14,401,401,2194.52,2025-07-19,BATCH005200,800
5201,412,14,165,165,4521.07,2025-07-19,BATCH005201,800
5202,295,14,146,0,1898.7,2025-07-19,BATCH005202,800
5203,27,14,355,0,870.68,2025-07-19,BATCH005203,800
5204,495,14,126,34,2415.47,2025-07-19,BATCH005204,800
5205,78,14,336,336,3102.73,2025-07-19,BATCH005205,800
5206,55,14,150,0,2042.95,2025-07-27,BATCH005206,801
5207,313,14,199,0,278.04,2025-07-27,BATCH005207,801
5208,310,14,115,0,1386.41,2025-07-27,BATCH005208,801
5209,202,14,288,29,1319.27,2025-07-27,BATCH005209,801
